DTH,HAS,current_yield,future_yield,image_num,target_dry,target_fresh,tray,pos
14,42,10,160,602,200,258.5,31,11
13,43,10,140,614,200,258.5,31,11
13,43,10,140,619,200,258.5,31,11
12,44,10,130,632,200,258.5,31,11
12,44,20,170,649,200,258.5,31,11
11,45,20,160,663,200,258.5,31,11
11,45,20,160,674,200,258.5,31,11
10,46,30,170,683,200,258.5,31,11
10,46,30,170,701,200,258.5,31,11
10,46,40,180,707,200,258.5,31,11
10,46,40,180,725,200,258.5,31,11
9,47,40,160,743,200,258.5,31,11
9,47,50,170,745,200,258.5,31,11
9,47,60,180,762,200,258.5,31,11
8,48,60,160,779,200,258.5,31,11
8,48,80,180,790,200,258.5,31,11
7,49,80,160,807,200,258.5,31,11
7,49,90,170,825,200,258.5,31,11
7,49,90,170,829,200,258.5,31,11
6,50,100,160,847,200,258.5,31,11
6,50,110,170,864,200,258.5,31,11
4,52,120,140,866,200,258.5,31,11
4,52,120,140,886,200,258.5,31,11
3,53,160,170,887,200,258.5,31,11
1,55,170,150,899,200,258.5,31,11
0,56,200,170,909,200,258.5,31,11
0,56,210,180,929,200,258.5,31,11
27,29,10,350,1,70,79,31,12
26,30,10,340,9,70,79,31,12
26,30,10,340,10,70,79,31,12
25,31,30,410,14,70,79,31,12
25,31,10,330,29,70,79,31,12
25,31,10,330,31,70,79,31,12
24,32,10,310,37,70,79,31,12
24,32,10,310,56,70,79,31,12
24,32,10,310,66,70,79,31,12
23,33,10,300,76,70,79,31,12
23,33,10,300,86,70,79,31,12
22,34,10,280,95,70,79,31,12
22,34,10,280,110,70,79,31,12
21,35,10,270,126,70,79,31,12
21,35,10,270,142,70,79,31,12
21,35,10,270,159,70,79,31,12
20,36,10,250,160,70,79,31,12
20,36,10,250,179,70,79,31,12
20,36,10,250,195,70,79,31,12
19,37,10,240,196,70,79,31,12
19,37,10,240,214,70,79,31,12
19,37,10,240,231,70,79,31,12
18,38,10,220,245,70,79,31,12
18,38,10,220,262,70,79,31,12
18,38,10,220,275,70,79,31,12
17,39,10,210,289,70,79,31,12
17,39,10,210,295,70,79,31,12
17,39,10,210,312,70,79,31,12
17,39,10,210,316,70,79,31,12
16,40,10,190,330,70,79,31,12
16,40,10,190,336,70,79,31,12
15,41,10,180,354,70,79,31,12
15,41,10,180,372,70,79,31,12
15,41,10,180,390,70,79,31,12
14,42,10,160,391,70,79,31,12
14,42,10,160,396,70,79,31,12
14,42,10,160,414,70,79,31,12
13,43,10,140,427,70,79,31,12
13,43,10,140,445,70,79,31,12
13,43,10,140,463,70,79,31,12
12,44,10,130,468,70,79,31,12
12,44,10,130,486,70,79,31,12
12,44,10,130,504,70,79,31,12
11,45,10,110,510,70,79,31,12
11,45,10,110,526,70,79,31,12
10,46,10,100,533,70,79,31,12
10,46,10,100,550,70,79,31,12
10,46,10,100,559,70,79,31,12
9,47,10,80,571,70,79,31,12
8,48,10,70,572,70,79,31,12
8,48,10,70,586,70,79,31,12
7,49,10,50,596,70,79,31,12
7,49,10,50,602,70,79,31,12
7,49,10,50,614,70,79,31,12
6,50,10,40,619,70,79,31,12
6,50,10,40,632,70,79,31,12
5,51,20,50,649,70,79,31,12
5,51,20,50,663,70,79,31,12
4,52,20,40,674,70,79,31,12
4,52,30,50,683,70,79,31,12
4,52,30,50,701,70,79,31,12
3,53,40,50,707,70,79,31,12
3,53,40,50,725,70,79,31,12
3,53,40,50,743,70,79,31,12
2,54,50,40,745,70,79,31,12
2,54,60,50,762,70,79,31,12
2,54,60,50,779,70,79,31,12
1,55,60,40,790,70,79,31,12
1,55,70,50,807,70,79,31,12
1,55,70,50,825,70,79,31,12
0,56,70,50,829,70,79,31,12
0,56,80,50,847,70,79,31,12
0,56,90,60,864,70,79,31,12
34,22,10,450,1,180,229.5,31,13
33,23,10,440,9,180,229.5,31,13
33,23,20,480,10,180,229.5,31,13
32,24,40,550,14,180,229.5,31,13
31,25,10,410,29,180,229.5,31,13
31,25,10,410,31,180,229.5,31,13
31,25,10,410,37,180,229.5,31,13
31,25,10,410,56,180,229.5,31,13
30,26,10,400,66,180,229.5,31,13
30,26,10,400,76,180,229.5,31,13
29,27,10,380,86,180,229.5,31,13
29,27,10,380,95,180,229.5,31,13
28,28,10,370,110,180,229.5,31,13
28,28,10,370,126,180,229.5,31,13
27,29,10,350,142,180,229.5,31,13
27,29,10,350,159,180,229.5,31,13
27,29,10,350,160,180,229.5,31,13
27,29,10,350,179,180,229.5,31,13
26,30,10,340,195,180,229.5,31,13
26,30,10,340,196,180,229.5,31,13
26,30,10,340,214,180,229.5,31,13
25,31,10,330,231,180,229.5,31,13
25,31,10,330,245,180,229.5,31,13
25,31,10,330,262,180,229.5,31,13
24,32,10,310,275,180,229.5,31,13
24,32,10,310,289,180,229.5,31,13
24,32,10,310,295,180,229.5,31,13
24,32,10,310,312,180,229.5,31,13
23,33,10,300,316,180,229.5,31,13
23,33,10,300,330,180,229.5,31,13
23,33,10,300,336,180,229.5,31,13
22,34,10,280,354,180,229.5,31,13
21,35,10,270,372,180,229.5,31,13
21,35,10,270,390,180,229.5,31,13
21,35,10,270,391,180,229.5,31,13
21,35,10,270,396,180,229.5,31,13
20,36,10,250,414,180,229.5,31,13
20,36,10,250,427,180,229.5,31,13
20,36,10,250,445,180,229.5,31,13
19,37,10,240,463,180,229.5,31,13
19,37,10,240,468,180,229.5,31,13
18,38,10,220,486,180,229.5,31,13
18,38,10,220,504,180,229.5,31,13
18,38,10,220,510,180,229.5,31,13
17,39,10,210,526,180,229.5,31,13
17,39,10,210,533,180,229.5,31,13
17,39,10,210,550,180,229.5,31,13
16,40,10,190,559,180,229.5,31,13
16,40,10,190,571,180,229.5,31,13
15,41,10,180,572,180,229.5,31,13
14,42,20,210,586,180,229.5,31,13
14,42,20,210,596,180,229.5,31,13
14,42,20,210,602,180,229.5,31,13
13,43,20,190,614,180,229.5,31,13
13,43,20,190,619,180,229.5,31,13
12,44,20,170,632,180,229.5,31,13
12,44,30,200,649,180,229.5,31,13
11,45,30,190,663,180,229.5,31,13
11,45,30,190,674,180,229.5,31,13
10,46,40,180,683,180,229.5,31,13
10,46,40,180,701,180,229.5,31,13
10,46,50,190,707,180,229.5,31,13
10,46,60,200,725,180,229.5,31,13
9,47,60,180,743,180,229.5,31,13
9,47,70,190,745,180,229.5,31,13
9,47,70,190,762,180,229.5,31,13
8,48,80,180,779,180,229.5,31,13
8,48,90,190,790,180,229.5,31,13
7,49,100,180,807,180,229.5,31,13
7,49,100,180,825,180,229.5,31,13
7,49,110,190,829,180,229.5,31,13
6,50,120,180,847,180,229.5,31,13
6,50,120,180,864,180,229.5,31,13
4,52,140,160,866,180,229.5,31,13
4,52,150,170,886,180,229.5,31,13
3,53,190,200,887,180,229.5,31,13
1,55,210,200,899,180,229.5,31,13
0,56,230,210,909,180,229.5,31,13
0,56,230,210,929,180,229.5,31,13
30,26,10,400,1,50,63.9,31,14
30,26,10,400,9,50,63.9,31,14
29,27,10,380,10,50,63.9,31,14
29,27,10,380,14,50,63.9,31,14
28,28,10,370,29,50,63.9,31,14
28,28,10,370,31,50,63.9,31,14
28,28,10,370,37,50,63.9,31,14
27,29,10,350,56,50,63.9,31,14
27,29,10,350,66,50,63.9,31,14
27,29,10,350,76,50,63.9,31,14
26,30,10,340,86,50,63.9,31,14
26,30,10,340,95,50,63.9,31,14
25,31,10,330,110,50,63.9,31,14
25,31,10,330,126,50,63.9,31,14
24,32,10,310,142,50,63.9,31,14
24,32,10,310,159,50,63.9,31,14
24,32,10,310,160,50,63.9,31,14
23,33,10,300,179,50,63.9,31,14
23,33,10,300,195,50,63.9,31,14
23,33,10,300,196,50,63.9,31,14
22,34,10,280,214,50,63.9,31,14
22,34,10,280,231,50,63.9,31,14
22,34,10,280,245,50,63.9,31,14
21,35,10,270,262,50,63.9,31,14
21,35,10,270,275,50,63.9,31,14
21,35,10,270,289,50,63.9,31,14
21,35,10,270,295,50,63.9,31,14
20,36,10,250,312,50,63.9,31,14
20,36,10,250,316,50,63.9,31,14
20,36,10,250,330,50,63.9,31,14
19,37,10,240,336,50,63.9,31,14
19,37,10,240,354,50,63.9,31,14
18,38,10,220,372,50,63.9,31,14
18,38,10,220,390,50,63.9,31,14
18,38,10,220,391,50,63.9,31,14
17,39,10,210,396,50,63.9,31,14
17,39,10,210,414,50,63.9,31,14
17,39,10,210,427,50,63.9,31,14
16,40,10,190,445,50,63.9,31,14
16,40,10,190,463,50,63.9,31,14
16,40,20,240,468,50,63.9,31,14
15,41,20,220,486,50,63.9,31,14
15,41,20,220,504,50,63.9,31,14
15,41,30,260,510,50,63.9,31,14
14,42,30,240,526,50,63.9,31,14
14,42,30,240,533,50,63.9,31,14
13,43,40,240,550,50,63.9,31,14
13,43,40,240,559,50,63.9,31,14
13,43,40,240,571,50,63.9,31,14
11,45,50,220,572,50,63.9,31,14
11,45,50,220,586,50,63.9,31,14
11,45,60,230,596,50,63.9,31,14
10,46,60,200,602,50,63.9,31,14
10,46,70,210,614,50,63.9,31,14
10,46,70,210,619,50,63.9,31,14
9,47,80,200,632,50,63.9,31,14
34,22,10,450,1,180,231.8,31,15
33,23,10,440,9,180,231.8,31,15
33,23,10,440,10,180,231.8,31,15
32,24,10,430,14,180,231.8,31,15
31,25,10,410,29,180,231.8,31,15
31,25,10,410,31,180,231.8,31,15
31,25,10,410,37,180,231.8,31,15
31,25,10,410,56,180,231.8,31,15
30,26,10,400,66,180,231.8,31,15
30,26,10,400,76,180,231.8,31,15
29,27,10,380,86,180,231.8,31,15
29,27,10,380,95,180,231.8,31,15
28,28,10,370,110,180,231.8,31,15
28,28,10,370,126,180,231.8,31,15
27,29,10,350,142,180,231.8,31,15
27,29,10,350,159,180,231.8,31,15
27,29,10,350,160,180,231.8,31,15
27,29,10,350,179,180,231.8,31,15
26,30,10,340,195,180,231.8,31,15
26,30,10,340,196,180,231.8,31,15
26,30,10,340,214,180,231.8,31,15
25,31,10,330,231,180,231.8,31,15
25,31,10,330,245,180,231.8,31,15
25,31,10,330,262,180,231.8,31,15
24,32,10,310,275,180,231.8,31,15
24,32,10,310,289,180,231.8,31,15
24,32,10,310,295,180,231.8,31,15
24,32,10,310,312,180,231.8,31,15
23,33,10,300,316,180,231.8,31,15
23,33,10,300,330,180,231.8,31,15
23,33,10,300,336,180,231.8,31,15
22,34,10,280,354,180,231.8,31,15
21,35,10,270,372,180,231.8,31,15
21,35,10,270,390,180,231.8,31,15
21,35,10,270,391,180,231.8,31,15
21,35,10,270,396,180,231.8,31,15
20,36,10,250,414,180,231.8,31,15
20,36,10,250,427,180,231.8,31,15
20,36,10,250,445,180,231.8,31,15
19,37,10,240,463,180,231.8,31,15
19,37,10,240,468,180,231.8,31,15
18,38,10,220,486,180,231.8,31,15
18,38,10,220,504,180,231.8,31,15
18,38,10,220,510,180,231.8,31,15
17,39,10,210,526,180,231.8,31,15
17,39,10,210,533,180,231.8,31,15
17,39,10,210,550,180,231.8,31,15
16,40,10,190,559,180,231.8,31,15
16,40,10,190,571,180,231.8,31,15
15,41,10,180,572,180,231.8,31,15
14,42,10,160,586,180,231.8,31,15
14,42,10,160,596,180,231.8,31,15
14,42,10,160,602,180,231.8,31,15
13,43,10,140,614,180,231.8,31,15
13,43,10,140,619,180,231.8,31,15
12,44,10,130,632,180,231.8,31,15
12,44,10,130,649,180,231.8,31,15
11,45,10,110,663,180,231.8,31,15
11,45,10,110,674,180,231.8,31,15
10,46,10,100,683,180,231.8,31,15
10,46,10,100,701,180,231.8,31,15
10,46,20,140,707,180,231.8,31,15
10,46,20,140,725,180,231.8,31,15
9,47,30,150,743,180,231.8,31,15
9,47,30,150,745,180,231.8,31,15
9,47,40,160,762,180,231.8,31,15
8,48,40,140,779,180,231.8,31,15
8,48,50,150,790,180,231.8,31,15
7,49,50,130,807,180,231.8,31,15
7,49,50,130,825,180,231.8,31,15
7,49,60,140,829,180,231.8,31,15
6,50,60,120,847,180,231.8,31,15
6,50,70,130,864,180,231.8,31,15
4,52,100,120,866,180,231.8,31,15
4,52,110,130,886,180,231.8,31,15
3,53,140,150,887,180,231.8,31,15
1,55,170,150,899,180,231.8,31,15
0,56,190,160,909,180,231.8,31,15
0,56,200,170,929,180,231.8,31,15
30,26,10,400,1,120,165,31,16
30,26,10,400,9,120,165,31,16
29,27,10,380,10,120,165,31,16
29,27,10,380,14,120,165,31,16
28,28,10,370,29,120,165,31,16
28,28,10,370,31,120,165,31,16
28,28,10,370,37,120,165,31,16
27,29,10,350,56,120,165,31,16
27,29,10,350,66,120,165,31,16
27,29,10,350,76,120,165,31,16
26,30,10,340,86,120,165,31,16
26,30,10,340,95,120,165,31,16
25,31,10,330,110,120,165,31,16
25,31,10,330,126,120,165,31,16
24,32,10,310,142,120,165,31,16
24,32,10,310,159,120,165,31,16
24,32,10,310,160,120,165,31,16
23,33,10,300,179,120,165,31,16
23,33,10,300,195,120,165,31,16
23,33,10,300,196,120,165,31,16
22,34,10,280,214,120,165,31,16
22,34,10,280,231,120,165,31,16
22,34,10,280,245,120,165,31,16
21,35,10,270,262,120,165,31,16
21,35,10,270,275,120,165,31,16
21,35,10,270,289,120,165,31,16
21,35,10,270,295,120,165,31,16
20,36,10,250,312,120,165,31,16
20,36,10,250,316,120,165,31,16
20,36,10,250,330,120,165,31,16
19,37,10,240,336,120,165,31,16
19,37,10,240,354,120,165,31,16
18,38,10,220,372,120,165,31,16
18,38,10,220,390,120,165,31,16
18,38,10,220,391,120,165,31,16
17,39,10,210,396,120,165,31,16
17,39,10,210,414,120,165,31,16
17,39,10,210,427,120,165,31,16
16,40,10,190,445,120,165,31,16
16,40,10,190,463,120,165,31,16
16,40,10,190,468,120,165,31,16
15,41,10,180,486,120,165,31,16
15,41,10,180,504,120,165,31,16
15,41,10,180,510,120,165,31,16
14,42,10,160,526,120,165,31,16
14,42,10,160,533,120,165,31,16
13,43,10,140,550,120,165,31,16
13,43,10,140,559,120,165,31,16
13,43,10,140,571,120,165,31,16
11,45,10,110,572,120,165,31,16
11,45,10,110,586,120,165,31,16
11,45,10,110,596,120,165,31,16
10,46,10,100,602,120,165,31,16
10,46,10,100,614,120,165,31,16
10,46,10,100,619,120,165,31,16
9,47,10,80,632,120,165,31,16
8,48,10,70,649,120,165,31,16
8,48,10,70,663,120,165,31,16
8,48,10,70,674,120,165,31,16
7,49,10,50,683,120,165,31,16
7,49,10,50,701,120,165,31,16
7,49,20,80,707,120,165,31,16
6,50,20,70,725,120,165,31,16
6,50,20,70,743,120,165,31,16
6,50,20,70,745,120,165,31,16
5,51,30,70,762,120,165,31,16
5,51,30,70,779,120,165,31,16
5,51,40,80,790,120,165,31,16
4,52,40,60,807,120,165,31,16
4,52,40,60,825,120,165,31,16
4,52,50,70,829,120,165,31,16
3,53,50,60,847,120,165,31,16
3,53,60,70,864,120,165,31,16
1,55,120,100,866,120,165,31,16
1,55,120,100,886,120,165,31,16
0,56,170,140,887,120,165,31,16
34,22,10,450,1,330,414.8,31,17
33,23,10,440,9,330,414.8,31,17
33,23,10,440,10,330,414.8,31,17
32,24,10,430,14,330,414.8,31,17
31,25,10,410,29,330,414.8,31,17
31,25,10,410,31,330,414.8,31,17
31,25,10,410,37,330,414.8,31,17
31,25,10,410,56,330,414.8,31,17
30,26,10,400,66,330,414.8,31,17
30,26,10,400,76,330,414.8,31,17
29,27,10,380,86,330,414.8,31,17
29,27,10,380,95,330,414.8,31,17
28,28,10,370,110,330,414.8,31,17
28,28,10,370,126,330,414.8,31,17
27,29,10,350,142,330,414.8,31,17
27,29,10,350,159,330,414.8,31,17
27,29,10,350,160,330,414.8,31,17
27,29,10,350,179,330,414.8,31,17
26,30,10,340,195,330,414.8,31,17
26,30,10,340,196,330,414.8,31,17
26,30,10,340,214,330,414.8,31,17
25,31,10,330,231,330,414.8,31,17
25,31,10,330,245,330,414.8,31,17
25,31,10,330,262,330,414.8,31,17
24,32,10,310,275,330,414.8,31,17
24,32,10,310,289,330,414.8,31,17
24,32,10,310,295,330,414.8,31,17
24,32,10,310,312,330,414.8,31,17
23,33,10,300,316,330,414.8,31,17
23,33,10,300,330,330,414.8,31,17
23,33,10,300,336,330,414.8,31,17
22,34,10,280,354,330,414.8,31,17
21,35,10,270,372,330,414.8,31,17
21,35,10,270,390,330,414.8,31,17
21,35,10,270,391,330,414.8,31,17
21,35,10,270,396,330,414.8,31,17
20,36,10,250,414,330,414.8,31,17
20,36,10,250,427,330,414.8,31,17
20,36,10,250,445,330,414.8,31,17
19,37,10,240,463,330,414.8,31,17
19,37,10,240,468,330,414.8,31,17
18,38,10,220,486,330,414.8,31,17
18,38,10,220,504,330,414.8,31,17
18,38,20,270,510,330,414.8,31,17
17,39,20,250,526,330,414.8,31,17
17,39,30,290,533,330,414.8,31,17
17,39,30,290,550,330,414.8,31,17
16,40,30,280,559,330,414.8,31,17
16,40,40,300,571,330,414.8,31,17
15,41,50,300,572,330,414.8,31,17
14,42,60,290,586,330,414.8,31,17
14,42,60,290,596,330,414.8,31,17
14,42,60,290,602,330,414.8,31,17
13,43,70,280,614,330,414.8,31,17
13,43,70,280,619,330,414.8,31,17
12,44,80,270,632,330,414.8,31,17
12,44,100,290,649,330,414.8,31,17
11,45,100,260,663,330,414.8,31,17
11,45,120,280,674,330,414.8,31,17
10,46,130,270,683,330,414.8,31,17
10,46,130,270,701,330,414.8,31,17
10,46,140,280,707,330,414.8,31,17
10,46,140,280,725,330,414.8,31,17
9,47,140,260,743,330,414.8,31,17
9,47,150,270,745,330,414.8,31,17
9,47,150,270,762,330,414.8,31,17
8,48,150,250,779,330,414.8,31,17
8,48,160,260,790,330,414.8,31,17
7,49,160,240,807,330,414.8,31,17
7,49,170,240,825,330,414.8,31,17
7,49,180,250,829,330,414.8,31,17
6,50,190,250,847,330,414.8,31,17
6,50,190,250,864,330,414.8,31,17
4,52,200,230,866,330,414.8,31,17
4,52,200,230,886,330,414.8,31,17
3,53,210,220,887,330,414.8,31,17
1,55,220,210,899,330,414.8,31,17
0,56,250,230,909,330,414.8,31,17
0,56,260,240,929,330,414.8,31,17
26,30,10,340,1,9,149.8,31,18
26,30,10,340,9,9,149.8,31,18
25,31,20,370,10,9,149.8,31,18
24,32,50,460,14,9,149.8,31,18
24,32,10,310,29,9,149.8,31,18
24,32,10,310,31,9,149.8,31,18
24,32,10,310,37,9,149.8,31,18
23,33,10,300,56,9,149.8,31,18
23,33,10,300,66,9,149.8,31,18
23,33,10,300,76,9,149.8,31,18
22,34,10,280,86,9,149.8,31,18
21,35,10,270,95,9,149.8,31,18
21,35,10,270,110,9,149.8,31,18
21,35,10,270,126,9,149.8,31,18
20,36,10,250,142,9,149.8,31,18
20,36,10,250,159,9,149.8,31,18
19,37,10,240,160,9,149.8,31,18
19,37,10,240,179,9,149.8,31,18
19,37,10,240,195,9,149.8,31,18
19,37,10,240,196,9,149.8,31,18
18,38,10,220,214,9,149.8,31,18
18,38,10,220,231,9,149.8,31,18
18,38,10,220,245,9,149.8,31,18
17,39,10,210,262,9,149.8,31,18
17,39,10,210,275,9,149.8,31,18
17,39,10,210,289,9,149.8,31,18
17,39,10,210,295,9,149.8,31,18
16,40,10,190,312,9,149.8,31,18
16,40,10,190,316,9,149.8,31,18
16,40,10,190,330,9,149.8,31,18
15,41,10,180,336,9,149.8,31,18
14,42,10,160,354,9,149.8,31,18
14,42,10,160,372,9,149.8,31,18
14,42,10,160,390,9,149.8,31,18
13,43,10,140,391,9,149.8,31,18
13,43,10,140,396,9,149.8,31,18
13,43,10,140,414,9,149.8,31,18
13,43,10,140,427,9,149.8,31,18
12,44,10,130,445,9,149.8,31,18
12,44,10,130,463,9,149.8,31,18
11,45,10,110,468,9,149.8,31,18
11,45,10,110,486,9,149.8,31,18
11,45,10,110,504,9,149.8,31,18
34,22,10,450,1,140,172,31,19
33,23,10,440,9,140,172,31,19
33,23,10,440,10,140,172,31,19
32,24,10,430,14,140,172,31,19
31,25,10,410,29,140,172,31,19
31,25,10,410,31,140,172,31,19
31,25,10,410,37,140,172,31,19
31,25,10,410,56,140,172,31,19
30,26,10,400,66,140,172,31,19
30,26,10,400,76,140,172,31,19
29,27,10,380,86,140,172,31,19
29,27,10,380,95,140,172,31,19
28,28,10,370,110,140,172,31,19
28,28,10,370,126,140,172,31,19
27,29,10,350,142,140,172,31,19
27,29,10,350,159,140,172,31,19
27,29,10,350,160,140,172,31,19
27,29,10,350,179,140,172,31,19
26,30,10,340,195,140,172,31,19
26,30,10,340,196,140,172,31,19
26,30,10,340,214,140,172,31,19
25,31,10,330,231,140,172,31,19
25,31,10,330,245,140,172,31,19
25,31,10,330,262,140,172,31,19
24,32,10,310,275,140,172,31,19
24,32,10,310,289,140,172,31,19
24,32,10,310,295,140,172,31,19
24,32,10,310,312,140,172,31,19
23,33,10,300,316,140,172,31,19
23,33,10,300,330,140,172,31,19
23,33,10,300,336,140,172,31,19
22,34,10,280,354,140,172,31,19
21,35,10,270,372,140,172,31,19
21,35,10,270,390,140,172,31,19
21,35,10,270,391,140,172,31,19
21,35,10,270,396,140,172,31,19
20,36,10,250,414,140,172,31,19
20,36,10,250,427,140,172,31,19
20,36,10,250,445,140,172,31,19
19,37,10,240,463,140,172,31,19
19,37,10,240,468,140,172,31,19
18,38,10,220,486,140,172,31,19
18,38,10,220,504,140,172,31,19
18,38,10,220,510,140,172,31,19
17,39,10,210,526,140,172,31,19
17,39,10,210,533,140,172,31,19
17,39,10,210,550,140,172,31,19
16,40,10,190,559,140,172,31,19
16,40,10,190,571,140,172,31,19
15,41,10,180,572,140,172,31,19
14,42,10,160,586,140,172,31,19
14,42,10,160,596,140,172,31,19
14,42,10,160,602,140,172,31,19
13,43,10,140,614,140,172,31,19
13,43,10,140,619,140,172,31,19
12,44,10,130,632,140,172,31,19
12,44,10,130,649,140,172,31,19
11,45,10,110,663,140,172,31,19
11,45,10,110,674,140,172,31,19
10,46,10,100,683,140,172,31,19
10,46,20,140,701,140,172,31,19
10,46,20,140,707,140,172,31,19
10,46,20,140,725,140,172,31,19
9,47,30,150,743,140,172,31,19
9,47,30,150,745,140,172,31,19
9,47,40,160,762,140,172,31,19
8,48,40,140,779,140,172,31,19
8,48,50,150,790,140,172,31,19
7,49,60,140,807,140,172,31,19
7,49,60,140,825,140,172,31,19
7,49,70,150,829,140,172,31,19
6,50,80,140,847,140,172,31,19
6,50,80,140,864,140,172,31,19
4,52,110,130,866,140,172,31,19
4,52,120,140,886,140,172,31,19
3,53,160,170,887,140,172,31,19
1,55,180,160,899,140,172,31,19
0,56,200,170,909,140,172,31,19
0,56,200,170,929,140,172,31,19
29,27,10,380,1,3,41.4,31,20
28,28,10,370,9,3,41.4,31,20
28,28,10,370,10,3,41.4,31,20
27,29,10,350,14,3,41.4,31,20
27,29,10,350,29,3,41.4,31,20
27,29,10,350,31,3,41.4,31,20
26,30,10,340,37,3,41.4,31,20
26,30,10,340,56,3,41.4,31,20
26,30,10,340,66,3,41.4,31,20
25,31,10,330,76,3,41.4,31,20
25,31,10,330,86,3,41.4,31,20
24,32,10,310,95,3,41.4,31,20
24,32,10,310,110,3,41.4,31,20
23,33,10,300,126,3,41.4,31,20
23,33,10,300,142,3,41.4,31,20
22,34,10,280,159,3,41.4,31,20
22,34,10,280,160,3,41.4,31,20
22,34,10,280,179,3,41.4,31,20
21,35,10,270,195,3,41.4,31,20
21,35,10,270,196,3,41.4,31,20
21,35,10,270,214,3,41.4,31,20
21,35,10,270,231,3,41.4,31,20
20,36,10,250,245,3,41.4,31,20
34,22,10,450,1,270,674.3,32,1
33,23,10,440,9,270,674.3,32,1
33,23,20,480,10,270,674.3,32,1
33,23,30,520,29,270,674.3,32,1
32,24,10,430,36,270,674.3,32,1
32,24,30,510,55,270,674.3,32,1
32,24,10,430,71,270,674.3,32,1
31,25,10,410,86,270,674.3,32,1
31,25,10,410,105,270,674.3,32,1
31,25,10,410,124,270,674.3,32,1
30,26,10,400,137,270,674.3,32,1
30,26,10,400,156,270,674.3,32,1
30,26,10,400,174,270,674.3,32,1
29,27,10,380,188,270,674.3,32,1
29,27,10,380,207,270,674.3,32,1
29,27,10,380,225,270,674.3,32,1
28,28,10,370,239,270,674.3,32,1
28,28,10,370,258,270,674.3,32,1
28,28,10,370,276,270,674.3,32,1
27,29,10,350,290,270,674.3,32,1
27,29,10,350,309,270,674.3,32,1
27,29,10,350,327,270,674.3,32,1
26,30,10,340,341,270,674.3,32,1
26,30,10,340,359,270,674.3,32,1
26,30,10,340,377,270,674.3,32,1
25,31,10,330,392,270,674.3,32,1
25,31,10,330,410,270,674.3,32,1
25,31,10,330,423,270,674.3,32,1
25,31,10,330,437,270,674.3,32,1
24,32,10,310,443,270,674.3,32,1
24,32,10,310,460,270,674.3,32,1
24,32,10,310,478,270,674.3,32,1
23,33,10,300,494,270,674.3,32,1
23,33,10,300,512,270,674.3,32,1
23,33,10,300,530,270,674.3,32,1
22,34,10,280,545,270,674.3,32,1
22,34,10,280,563,270,674.3,32,1
22,34,10,280,581,270,674.3,32,1
21,35,10,270,596,270,674.3,32,1
21,35,10,270,614,270,674.3,32,1
21,35,10,270,632,270,674.3,32,1
20,36,10,250,647,270,674.3,32,1
20,36,10,250,665,270,674.3,32,1
20,36,10,250,683,270,674.3,32,1
19,37,10,240,698,270,674.3,32,1
19,37,10,240,716,270,674.3,32,1
19,37,10,240,734,270,674.3,32,1
18,38,10,220,749,270,674.3,32,1
18,38,10,220,767,270,674.3,32,1
18,38,10,220,785,270,674.3,32,1
17,39,10,210,800,270,674.3,32,1
17,39,10,210,818,270,674.3,32,1
17,39,10,210,836,270,674.3,32,1
16,40,10,190,851,270,674.3,32,1
15,41,10,180,854,270,674.3,32,1
15,41,10,180,872,270,674.3,32,1
15,41,10,180,890,270,674.3,32,1
14,42,10,160,902,270,674.3,32,1
14,42,10,160,920,270,674.3,32,1
14,42,10,160,938,270,674.3,32,1
13,43,20,190,953,270,674.3,32,1
13,43,20,190,971,270,674.3,32,1
13,43,30,220,989,270,674.3,32,1
12,44,30,200,1004,270,674.3,32,1
12,44,40,220,1022,270,674.3,32,1
12,44,40,220,1040,270,674.3,32,1
11,45,50,220,1055,270,674.3,32,1
11,45,60,230,1073,270,674.3,32,1
11,45,60,230,1091,270,674.3,32,1
10,46,70,210,1106,270,674.3,32,1
10,46,80,220,1124,270,674.3,32,1
10,46,80,220,1142,270,674.3,32,1
9,47,90,210,1157,270,674.3,32,1
9,47,100,220,1175,270,674.3,32,1
9,47,100,220,1193,270,674.3,32,1
8,48,120,220,1208,270,674.3,32,1
8,48,130,230,1226,270,674.3,32,1
8,48,140,240,1244,270,674.3,32,1
7,49,150,230,1259,270,674.3,32,1
7,49,150,230,1277,270,674.3,32,1
7,49,160,240,1295,270,674.3,32,1
6,50,170,230,1310,270,674.3,32,1
6,50,190,250,1325,270,674.3,32,1
6,50,200,260,1352,270,674.3,32,1
5,51,200,240,1386,270,674.3,32,1
5,51,210,250,1408,270,674.3,32,1
5,51,210,250,1421,270,674.3,32,1
4,52,210,240,1441,270,674.3,32,1
4,52,210,240,1461,270,674.3,32,1
4,52,200,230,1472,270,674.3,32,1
3,53,220,230,1492,270,674.3,32,1
3,53,220,230,1511,270,674.3,32,1
2,54,220,220,1523,270,674.3,32,1
2,54,220,220,1543,270,674.3,32,1
2,54,220,220,1563,270,674.3,32,1
2,54,230,230,1574,270,674.3,32,1
1,55,230,220,1594,270,674.3,32,1
1,55,230,220,1614,270,674.3,32,1
1,55,240,230,1625,270,674.3,32,1
0,56,240,220,1645,270,674.3,32,1
0,56,240,220,1665,270,674.3,32,1
0,56,240,220,1676,270,674.3,32,1
24,32,10,310,1,50,59,32,2
23,33,10,300,9,50,59,32,2
23,33,20,340,10,50,59,32,2
