,DTH,HAS,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
177,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_1-3_507.png,p-3,210,270.6,31
256,15,41,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_1-4_507.png,p-4,180,232,31
332,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_1-5_507.png,p-5,290,362.8,31
411,10,46,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_2-1_507.png,p-6,20,290.2,31
454,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_2-2_507.png,p-7,270,345.5,31
556,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_2-4_507.png,p-9,210,271.5,31
635,12,44,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_2-5_507.png,p-10,100,118,31
708,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_3-1_507.png,p-11,200,258.5,31
787,12,44,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_3-2_507.png,p-12,70,79,31
860,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_3-3_507.png,p-13,180,229.5,31
939,15,41,20,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_3-4_507.png,p-14,50,63.9,31
995,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_3-5_507.png,p-15,180,231.8,31
1074,15,41,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_4-1_507.png,p-16,120,165,31
1150,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_4-2_507.png,p-17,330,414.8,31
1229,11,45,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_4-3_507.png,p-18,9,149.8,31
1272,18,38,10,2015-12-29:18-18-50,1,504,PSI_Tray031_2015-12-29--18-18-50_top_4-4_507.png,p-19,140,172,31
1379,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_1-1_749.png,p-1,270,674.3,32
1481,8,48,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_1-2_749.png,p-2,50,59,32
1545,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_1-3_749.png,p-3,260,738.5,32
1647,16,40,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_1-4_749.png,p-4,160,209,32
1740,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_1-5_749.png,p-5,230,583.2,32
1842,9,47,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_2-1_749.png,p-6,10,156.8,32
1890,18,38,20,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_2-2_749.png,p-7,280,734.3,32
2018,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_2-4_749.png,p-9,110,277.1,32
2120,12,44,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_2-5_749.png,p-10,110,132,32
2202,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_3-1_749.png,p-11,190,549.6,32
2304,12,44,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_3-2_749.png,p-12,100,120,32
2386,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_3-3_749.png,p-13,250,637.4,32
2488,10,46,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_3-4_749.png,p-14,30,40,32
2552,18,38,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_3-5_749.png,p-15,250,637.2,32
2654,16,40,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_4-1_749.png,p-16,130,176,32
2747,18,38,20,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_4-2_749.png,p-17,270,688.8,32
2849,11,45,10,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_4-3_749.png,p-18,10,141.9,32
2897,18,38,20,2015-12-30:09-04-50,1,749,PSI_Tray032_2015-12-30--09-04-50_top_4-4_749.png,p-19,320,727.2,32
3025,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_1-1_749.png,p-1,280,752.3,33
3127,8,48,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_1-2_749.png,p-2,50,64.3,33
3191,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_1-3_749.png,p-3,290,803.4,33
3293,16,40,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_1-4_749.png,p-4,150,193,33
3386,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_1-5_749.png,p-5,270,680.4,33
3488,11,45,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_2-1_749.png,p-6,10,190.3,33
3536,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_2-2_749.png,p-7,230,639.3,33
3664,18,38,20,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_2-4_749.png,p-9,320,820.8,33
3766,12,44,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_2-5_749.png,p-10,90,118,33
3848,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_3-1_749.png,p-11,220,576.5,33
3950,12,44,20,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_3-2_749.png,p-12,100,133.4,33
4032,18,38,20,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_3-3_749.png,p-13,260,713.7,33
4134,9,47,20,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_3-4_749.png,p-14,40,58.4,33
4198,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_3-5_749.png,p-15,320,729.6,33
4300,16,40,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_4-1_749.png,p-16,120,157,33
4393,18,38,20,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_4-2_749.png,p-17,280,701.6,33
4495,9,47,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_4-3_749.png,p-18,10,174.7,33
4543,18,38,10,2015-12-30:09-05-45,1,749,PSI_Tray033_2015-12-30--09-05-45_top_4-4_749.png,p-19,290,804.2,33
4671,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_1-1_748.png,p-1,170,235.3,34
4773,11,45,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_1-2_748.png,p-2,30,38.8,34
4837,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_1-3_748.png,p-3,130,182.6,34
4939,16,40,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_1-4_748.png,p-4,150,184,34
5032,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_1-5_748.png,p-5,200,262.8,34
5134,12,44,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_2-1_748.png,p-6,8,131.6,34
5182,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_2-2_748.png,p-7,240,317.5,34
5310,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_2-4_748.png,p-9,220,288.7,34
5412,12,44,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_2-5_748.png,p-10,70,88.6,34
5494,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_3-1_748.png,p-11,180,243.7,34
5596,12,44,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_3-2_748.png,p-12,70,87.5,34
5678,18,38,20,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_3-3_748.png,p-13,260,344.7,34
5780,7,49,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_3-4_748.png,p-14,50,58.3,34
5844,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_3-5_748.png,p-15,340,439.8,34
5946,16,40,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_4-1_748.png,p-16,160,213,34
6039,18,38,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_4-2_748.png,p-17,220,295.6,34
6141,8,48,10,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_4-3_748.png,p-18,9,138.7,34
6189,18,38,20,2015-12-30:09-06-33,1,748,PSI_Tray034_2015-12-30--09-06-33_top_4-4_748.png,p-19,320,422.1,34
43,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_1-1_513.png,p-1,220,266,31
122,11,45,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_1-2_513.png,p-2,40,51.3,31
178,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_1-3_513.png,p-3,210,270.6,31
257,15,41,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_1-4_513.png,p-4,180,232,31
333,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_1-5_513.png,p-5,290,362.8,31
455,18,38,20,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_2-2_513.png,p-7,270,345.5,31
557,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_2-4_513.png,p-9,210,271.5,31
636,11,45,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_2-5_513.png,p-10,100,118,31
709,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_3-1_513.png,p-11,200,258.5,31
788,11,45,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_3-2_513.png,p-12,70,79,31
861,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_3-3_513.png,p-13,180,229.5,31
940,15,41,30,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_3-4_513.png,p-14,50,63.9,31
996,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_3-5_513.png,p-15,180,231.8,31
1075,15,41,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_4-1_513.png,p-16,120,165,31
1151,18,38,20,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_4-2_513.png,p-17,330,414.8,31
1273,18,38,10,2015-12-30:11-06-08,1,510,PSI_Tray031_2015-12-30--11-06-08_top_4-4_513.png,p-19,140,172,31
1380,18,38,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_1-1_767.png,p-1,270,674.3,32
1482,8,48,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_1-2_767.png,p-2,50,59,32
1546,18,38,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_1-3_767.png,p-3,260,738.5,32
1648,15,41,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_1-4_767.png,p-4,160,209,32
1741,18,38,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_1-5_767.png,p-5,230,583.2,32
1891,18,38,30,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_2-2_767.png,p-7,280,734.3,32
2019,18,38,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_2-4_767.png,p-9,110,277.1,32
2121,12,44,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_2-5_767.png,p-10,110,132,32
2203,18,38,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_3-1_767.png,p-11,190,549.6,32
2305,11,45,20,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_3-2_767.png,p-12,100,120,32
2387,18,38,20,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_3-3_767.png,p-13,250,637.4,32
2489,10,46,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_3-4_767.png,p-14,30,40,32
2553,18,38,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_3-5_767.png,p-15,250,637.2,32
2655,15,41,10,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_4-1_767.png,p-16,130,176,32
2748,18,38,20,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_4-2_767.png,p-17,270,688.8,32
2898,18,38,20,2015-12-30:13-09-11,1,767,PSI_Tray032_2015-12-30--13-09-11_top_4-4_767.png,p-19,320,727.2,32
3026,18,38,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_1-1_767.png,p-1,280,752.3,33
3128,8,48,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_1-2_767.png,p-2,50,64.3,33
3192,18,38,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_1-3_767.png,p-3,290,803.4,33
3294,15,41,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_1-4_767.png,p-4,150,193,33
3387,18,38,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_1-5_767.png,p-5,270,680.4,33
3537,18,38,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_2-2_767.png,p-7,230,639.3,33
3665,18,38,30,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_2-4_767.png,p-9,320,820.8,33
3767,11,45,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_2-5_767.png,p-10,90,118,33
3849,18,38,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_3-1_767.png,p-11,220,576.5,33
3951,11,45,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_3-2_767.png,p-12,100,133.4,33
4033,18,38,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_3-3_767.png,p-13,260,713.7,33
4135,9,47,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_3-4_767.png,p-14,40,58.4,33
4199,18,38,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_3-5_767.png,p-15,320,729.6,33
4301,15,41,10,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_4-1_767.png,p-16,120,157,33
4394,18,38,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_4-2_767.png,p-17,280,701.6,33
4544,18,38,20,2015-12-30:13-10-01,1,767,PSI_Tray033_2015-12-30--13-10-01_top_4-4_767.png,p-19,290,804.2,33
4672,18,38,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_1-1_766.png,p-1,170,235.3,34
4774,10,46,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_1-2_766.png,p-2,30,38.8,34
4838,18,38,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_1-3_766.png,p-3,130,182.6,34
4940,15,41,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_1-4_766.png,p-4,150,184,34
5033,18,38,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_1-5_766.png,p-5,200,262.8,34
5183,18,38,20,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_2-2_766.png,p-7,240,317.5,34
5311,18,38,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_2-4_766.png,p-9,220,288.7,34
5413,11,45,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_2-5_766.png,p-10,70,88.6,34
5495,18,38,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_3-1_766.png,p-11,180,243.7,34
5597,11,45,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_3-2_766.png,p-12,70,87.5,34
5679,18,38,20,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_3-3_766.png,p-13,260,344.7,34
5781,7,49,20,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_3-4_766.png,p-14,50,58.3,34
5845,18,38,20,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_3-5_766.png,p-15,340,439.8,34
5947,15,41,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_4-1_766.png,p-16,160,213,34
6040,18,38,10,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_4-2_766.png,p-17,220,295.6,34
6190,18,38,20,2015-12-30:13-10-51,1,766,PSI_Tray034_2015-12-30--13-10-51_top_4-4_766.png,p-19,320,422.1,34
1381,18,38,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_1-1_785.png,p-1,270,674.3,32
1483,8,48,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_1-2_785.png,p-2,50,59,32
1547,18,38,20,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_1-3_785.png,p-3,260,738.5,32
1649,15,41,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_1-4_785.png,p-4,160,209,32
1742,18,38,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_1-5_785.png,p-5,230,583.2,32
1892,18,38,30,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_2-2_785.png,p-7,280,734.3,32
2020,18,38,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_2-4_785.png,p-9,110,277.1,32
2122,11,45,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_2-5_785.png,p-10,110,132,32
2204,18,38,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_3-1_785.png,p-11,190,549.6,32
2306,11,45,20,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_3-2_785.png,p-12,100,120,32
2388,18,38,20,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_3-3_785.png,p-13,250,637.4,32
2490,10,46,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_3-4_785.png,p-14,30,40,32
2554,18,38,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_3-5_785.png,p-15,250,637.2,32
2656,15,41,10,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_4-1_785.png,p-16,130,176,32
2749,18,38,20,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_4-2_785.png,p-17,270,688.8,32
2899,18,38,30,2015-12-30:17-15-52,1,785,PSI_Tray032_2015-12-30--17-15-52_top_4-4_785.png,p-19,320,727.2,32
3027,18,38,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_1-1_785.png,p-1,280,752.3,33
3129,7,49,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_1-2_785.png,p-2,50,64.3,33
3193,18,38,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_1-3_785.png,p-3,290,803.4,33
3295,15,41,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_1-4_785.png,p-4,150,193,33
3388,18,38,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_1-5_785.png,p-5,270,680.4,33
3538,18,38,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_2-2_785.png,p-7,230,639.3,33
3666,18,38,30,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_2-4_785.png,p-9,320,820.8,33
3768,11,45,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_2-5_785.png,p-10,90,118,33
3850,18,38,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_3-1_785.png,p-11,220,576.5,33
3952,11,45,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_3-2_785.png,p-12,100,133.4,33
4034,18,38,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_3-3_785.png,p-13,260,713.7,33
4136,9,47,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_3-4_785.png,p-14,40,58.4,33
4200,18,38,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_3-5_785.png,p-15,320,729.6,33
4302,15,41,10,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_4-1_785.png,p-16,120,157,33
4395,18,38,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_4-2_785.png,p-17,280,701.6,33
4545,18,38,20,2015-12-30:17-16-48,1,785,PSI_Tray033_2015-12-30--17-16-48_top_4-4_785.png,p-19,290,804.2,33
4673,18,38,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_1-1_784.png,p-1,170,235.3,34
4775,10,46,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_1-2_784.png,p-2,30,38.8,34
4839,18,38,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_1-3_784.png,p-3,130,182.6,34
4941,15,41,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_1-4_784.png,p-4,150,184,34
5034,18,38,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_1-5_784.png,p-5,200,262.8,34
5184,18,38,20,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_2-2_784.png,p-7,240,317.5,34
5312,18,38,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_2-4_784.png,p-9,220,288.7,34
5414,11,45,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_2-5_784.png,p-10,70,88.6,34
5496,18,38,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_3-1_784.png,p-11,180,243.7,34
5598,11,45,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_3-2_784.png,p-12,70,87.5,34
5680,18,38,20,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_3-3_784.png,p-13,260,344.7,34
5782,7,49,20,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_3-4_784.png,p-14,50,58.3,34
5846,18,38,20,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_3-5_784.png,p-15,340,439.8,34
5948,15,41,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_4-1_784.png,p-16,160,213,34
6041,18,38,10,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_4-2_784.png,p-17,220,295.6,34
6191,18,38,30,2015-12-30:17-17-37,1,784,PSI_Tray034_2015-12-30--17-17-37_top_4-4_784.png,p-19,320,422.1,34
44,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_1-1_529.png,p-1,220,266,31
123,11,45,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_1-2_529.png,p-2,40,51.3,31
179,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_1-3_529.png,p-3,210,270.6,31
258,14,42,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_1-4_529.png,p-4,180,232,31
334,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_1-5_529.png,p-5,290,362.8,31
456,17,39,20,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_2-2_529.png,p-7,270,345.5,31
558,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_2-4_529.png,p-9,210,271.5,31
637,11,45,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_2-5_529.png,p-10,100,118,31
710,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_3-1_529.png,p-11,200,258.5,31
789,11,45,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_3-2_529.png,p-12,70,79,31
862,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_3-3_529.png,p-13,180,229.5,31
941,14,42,30,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_3-4_529.png,p-14,50,63.9,31
997,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_3-5_529.png,p-15,180,231.8,31
1076,14,42,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_4-1_529.png,p-16,120,165,31
1152,17,39,20,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_4-2_529.png,p-17,330,414.8,31
1274,17,39,10,2015-12-30:19-05-24,1,526,PSI_Tray031_2015-12-30--19-05-24_top_4-4_529.png,p-19,140,172,31
45,17,39,10,2015-12-31:09-03-59,1,533,PSI_Tray031_2015-12-31--09-03-59_top_1-1_536.png,p-1,220,266,31
124,10,46,10,2015-12-31:09-03-59,1,533,PSI_Tray031_2015-12-31--09-03-59_top_1-2_536.png,p-2,40,51.3,31
180,17,39,10,2015-12-31:09-03-59,1,533,PSI_Tray031_2015-12-31--09-03-59_top_1-3_536.png,p-3,210,270.6,31
